year,make,model,trim
2023,Acura,Integra,Integra
2023,Acura,Integra,Integra A-Spec
2023,Acura,MDX,MDX AWD
2023,Acura,MDX,MDX AWD Type-S
2023,Acura,MDX,MDX FWD
2023,Acura,RDX,RDX AWD
2023,Acura,RDX,RDX AWD A-SPEC
2023,Acura,RDX,RDX FWD
2023,Acura,RDX,RDX FWD A-SPEC
2023,Acura,TLX,TLX AWD
2023,Acura,TLX,TLX AWD A-SPEC
2023,Acura,TLX,TLX FWD
2023,Acura,TLX,TLX FWD A-SPEC
2023,Acura,TLX,TLX Type-S
2023,Acura,TLX,TLX Type-S Perf Tire
2023,Alfa Romeo,Giulia,Giulia
2023,Alfa Romeo,Giulia,Giulia AWD
2023,Alfa Romeo,Stelvio,Stelvio
2023,Alfa Romeo,Stelvio,Stelvio AWD
2023,Aston Martin,DB11,DB11 V12
2023,Aston Martin,DB11,DB11 V8
2023,Aston Martin,DBS,DBS
2023,Aston Martin,DBX 707,DBX 707
2023,Aston Martin,DBX V8,DBX V8
2023,Aston Martin,Vantage,Vantage V12
2023,Aston Martin,Vantage,Vantage V8
2023,Audi,A3,A3
2023,Audi,A3,A3 quattro
2023,Audi,A4,A4 allroad quattro
2023,Audi,A4,A4 quattro
2023,Audi,A4,A4 S-Line quattro
2023,Audi,A5,A5 Cabriolet quattro
2023,Audi,A5,A5 Coupe quattro
2023,Audi,A5,A5 Sportback quattro
2023,Audi,A5,A5 Sportback S-Line quattro
2023,Audi,A6,A6 Allroad
2023,Audi,A6,A6 quattro
2023,Audi,A7,A7
2023,Audi,A8,A8 L
2023,Audi,e-tron,e-tron quattro
2023,Audi,e-tron,e-tron Sportback quattro
2023,Audi,e-tron GT,e-tron GT
2023,Audi,e-tron S,e-tron S (20 inch wheels)
2023,Audi,e-tron S,e-tron S (21/22 inch wheels)
2023,Audi,e-tron S,e-tron S Sportback (20 inch wheels)
2023,Audi,e-tron S,e-tron S Sportback (21/22 inch wheels)
2023,Audi,Q3,Q3
2023,Audi,Q3,Q3 S-Line
2023,Audi,Q4 e-tron,Q4 e-tron
2023,Audi,Q4 e-tron,Q4 e-tron quattro
2023,Audi,Q4 e-tron,Q4 e-tron Sportback
2023,Audi,Q5,Q5 quattro
2023,Audi,Q5,Q5 S-Line quattro
2023,Audi,Q5,Q5 Sportback S-line quattro
2023,Audi,Q5,Q5 TFSI e quattro
2023,Audi,Q7,Q7
2023,Audi,Q8,Q8
2023,Audi,R8,R8 Coupe quattro
2023,Audi,R8,R8 Coupe RWD
2023,Audi,R8,R8 GT RWD
2023,Audi,R8,R8 Spyder quattro
2023,Audi,R8,R8 Spyder RWD
2023,Audi,RS,RS 5 Coupe
2023,Audi,RS,RS 5 Sportback
2023,Audi,RS,RS 6 Avant
2023,Audi,RS,RS 7
2023,Audi,RS,RS3
2023,Audi,RS e-tron GT,RS e-tron GT
2023,Audi,RS Q8,RS Q8
2023,Audi,S3,S3
2023,Audi,S4,S4
2023,Audi,S5,S5 Cabriolet
2023,Audi,S5,S5 Coupe
2023,Audi,S5,S5 Sportback
2023,Audi,S6,S6
2023,Audi,S7,S7
2023,Audi,S8,S8
2023,Audi,SQ5,SQ5
2023,Audi,SQ5,SQ5 Sportback
2023,Audi,SQ7,SQ7
2023,Audi,SQ8,SQ8
2023,Audi,TT,TT Coupe
2023,Audi,TT,TT Roadster
2023,Audi,TTS Coupe,TTS Coupe
2023,Bentley,Bentayga,Bentayga
2023,Bentley,Bentayga,Bentayga EWB
2023,Bentley,Bentayga,Bentayga Hybrid
2023,Bentley,Bentayga,Bentayga Speed
2023,Bentley,Continental,Continental GT
2023,Bentley,Continental,Continental GT Convertible
2023,Bentley,Continental,Continental GT Convertible Speed
