year,make,model,trim
1991,Acura,Integra,Integra
1991,Acura,Legend,Legend
1991,Acura,NSX,NSX
1991,Alfa Romeo,164,164
1991,Alfa Romeo,Spider,Spider
1991,Aston Martin,Virage,Virage Saloon
1991,Audi,100,100
1991,Audi,100,100 quattro
1991,Audi,200,200
1991,Audi,200,200 quattro 20v
1991,Audi,200,200 quattro 20v Wagon
1991,Audi,80/90,80 quattro
1991,Audi,80/90,80/90
1991,Audi,80/90,90 quattro 20v
1991,Audi,Coupe quattro,Coupe quattro
1991,Audi,V8,V8
1991,BMW,3 Series,318i
1991,BMW,3 Series,318is
1991,BMW,3 Series,318is Convertible
1991,BMW,3 Series,325i
1991,BMW,3 Series,325i Convertible
1991,BMW,3 Series,325i/325is
1991,BMW,3 Series,325ic
1991,BMW,3 Series,325is
1991,BMW,3 Series,325ix
1991,BMW,5 Series,525i
1991,BMW,5 Series,535i
1991,BMW,7 Series,735i
1991,BMW,7 Series,735i Luxury
1991,BMW,7 Series,735il
1991,BMW,7 Series,750i
1991,BMW,7 Series,750il
1991,BMW,8 Series,850i
1991,BMW,M,M3
1991,BMW,M,M5
1991,Buick,Century,Century
1991,Buick,Century Wagon,Century Wagon
1991,Buick,Coachbuilder Wagon,Coachbuilder Wagon
1991,Buick,LeSabre,LeSabre
1991,Buick,Park Avenue,Park Avenue
1991,Buick,Reatta,Reatta
1991,Buick,Regal,Regal
1991,Buick,Riviera,Riviera
1991,Buick,Roadmaster,Roadmaster Wagon
1991,Buick,Skylark,Skylark
1991,Cadillac,Allante,Allante
1991,Cadillac,Brougham,Brougham
1991,Cadillac,Commercial Chassis,Commercial Chassis
1991,Cadillac,Eldorado,Eldorado
1991,Cadillac,Fleetwood/DeVille,Fleetwood/DeVille
1991,Cadillac,Seville,Seville
1991,Chevrolet,Astro Cargo,Astro 2WD (cargo)
1991,Chevrolet,Astro Cargo,Astro AWD (cargo)
1991,Chevrolet,Astro Passenger,Astro 2WD (passenger)
1991,Chevrolet,Astro Passenger,Astro AWD (passenger)
1991,Chevrolet,Beretta,Beretta
1991,Chevrolet,Blazer,Blazer V1500 4WD
1991,Chevrolet,Blazer,S10 Blazer 2WD
1991,Chevrolet,Blazer,S10 Blazer 4WD
1991,Chevrolet,C1500 Pickup,C1500 Pickup 2WD
1991,Chevrolet,C2500 Pickup,C2500 Pickup 2WD
1991,Chevrolet,Camaro,Camaro
1991,Chevrolet,Caprice,Caprice
1991,Chevrolet,Caprice,Caprice Wagon
1991,Chevrolet,Cavalier,Cavalier
1991,Chevrolet,Cavalier,Cavalier Convertible
1991,Chevrolet,Cavalier,Cavalier Wagon
1991,Chevrolet,Corsica,Corsica
1991,Chevrolet,Corvette,Corvette
1991,Chevrolet,Corvette,Twin-Turbo Corvette
1991,Chevrolet,G10/20 Van,G10/20 Sport Van 2WD
1991,Chevrolet,G10/20 Van,G10/20 Van 2WD
1991,Chevrolet,G30 Van,G30 Van 2WD
1991,Chevrolet,K1500 Pickup,K1500 Pickup 4WD
1991,Chevrolet,K2500 Pickup,K2500 Pickup 4WD
1991,Chevrolet,Lumina,Lumina
1991,Chevrolet,Lumina/APV Minivan,Lumina/APV Minivan 2WD
1991,Chevrolet,Postal Cab Chassis,Postal Cab Chassis 2WD
1991,Chevrolet,S10 Cab Chassis,S10 Cab Chassis 2WD
1991,Chevrolet,S10 Pickup,S10 Pickup 2WD
1991,Chevrolet,S10 Pickup,S10 Pickup 4WD
1991,Chevrolet,Sport Van,G30 Sport Van 2WD
1991,Chevrolet,Sprint,Sprint
1991,Chevrolet,Suburban,R1500 Suburban 2WD
1991,Chevrolet,Suburban,Suburban V1500 4WD
1991,Chrysler,LeBaron,LeBaron
1991,Chrysler,LeBaron,LeBaron Convertible
1991,Chrysler,New Yorker,New Yorker
1991,Chrysler,New Yorker Fifth Avenue/Imperial,New Yorker Fifth Avenue/Imperial
1991,Chrysler,TC,TC by Maserati
1991,Chrysler,Town and Country,Town and Country 2WD
1991,Consulier Industries Inc,Consulier GTP,Consulier GTP
1991,CX Automotive,XM,XM v6
1991,Daihatsu,Charade,Charade
1991,Daihatsu,Rocky,Rocky 4WD
1991,Dodge,B150/B250 Van,B150/B250 Van 2WD
1991,Dodge,B150/B250 Wagon,B150/B250 Wagon 2WD
1991,Dodge,B350 Van,B350 Van 2WD
1991,Dodge,B350 Wagon,B350 Wagon 2WD
1991,Dodge,Caravan/Grand Caravan,Caravan/Grand Caravan 2WD
1991,Dodge,Caravan/Grand Caravan,Caravan/Grand Caravan 4WD
1991,Dodge,Colt,Colt
1991,Dodge,Colt,Colt Vista
1991,Dodge,Colt,Colt Vista 4WD
1991,Dodge,D100/D150 Pickup,D100/D150 Pickup 2WD
1991,Dodge,D250 Cab Chassis,D250 Cab Chassis 2WD
1991,Dodge,D250 Pickup,D250 Pickup 2WD
1991,Dodge,Dakota Cab Chassis,Dakota Cab Chassis 2WD
1991,Dodge,Dakota Pickup,Dakota Pickup 2WD
1991,Dodge,Dakota Pickup,Dakota Pickup 4WD
1991,Dodge,Daytona,Daytona
1991,Dodge,Dynasty,Dynasty
1991,Dodge,Monaco,Monaco
