year,make,model,trim
2024,Chevrolet,Corvette,Corvette
2024,Chevrolet,Corvette,Corvette E-RAY
2024,Chevrolet,Corvette,Corvette Z06
2024,Chevrolet,Corvette,Corvette Z06 Carbon Aero
2024,Chevrolet,Equinox,Equinox AWD
2024,Chevrolet,Equinox,Equinox EV AWD
2024,Chevrolet,Equinox,Equinox EV FWD
2024,Chevrolet,Equinox,Equinox FWD
2024,Chevrolet,Malibu,Malibu
2024,Chevrolet,Silverado,Silverado 2WD
2024,Chevrolet,Silverado,Silverado 4WD
2024,Chevrolet,Silverado,Silverado 4WD ZR2
2024,Chevrolet,Silverado,Silverado Cab Chassis 2WD
2024,Chevrolet,Silverado,Silverado Cab Chassis 4WD
2024,Chevrolet,Silverado,Silverado EV
2024,Chevrolet,Silverado,Silverado Mud Terrain Tires 4WD
2024,Chevrolet,Suburban,Suburban 2WD
2024,Chevrolet,Suburban,Suburban 4WD
2024,Chevrolet,Tahoe,Tahoe 2WD
2024,Chevrolet,Tahoe,Tahoe 4WD
2024,Chevrolet,Trailblazer,Trailblazer AWD
2024,Chevrolet,Trailblazer,Trailblazer FWD
2024,Chevrolet,Traverse,Traverse AWD
2024,Chevrolet,Traverse,Traverse FWD
2024,Chevrolet,Traverse,Traverse Limited AWD
2024,Chevrolet,Traverse,Traverse Limited FWD
2024,Chevrolet,Trax,Trax
2024,Chrysler,Pacifica,Pacifica
2024,Chrysler,Pacifica,Pacifica AWD
2024,Chrysler,Pacifica,Pacifica Hybrid
2024,Chrysler,Voyager,Voyager
2024,Dodge,Charger,Charger 2-Dr Daytona R/T AWD 18in
2024,Dodge,Charger,Charger 2-Dr Daytona R/T AWD 20in Goodyear
2024,Dodge,Charger,Charger 2-Dr Daytona R/T AWD 20in Nexen
2024,Dodge,Charger,Charger 2-Dr Daytona Scat Pack Track Pack AWD
2024,Dodge,Charger,Charger 2-Dr Daytona Scat Pack Track Pack AWD A/S
2024,Dodge,Durango,Durango AWD
2024,Dodge,Durango,Durango RWD
2024,Dodge,Durango,Durango SRT AWD
2024,Dodge,Hornet,Hornet AWD
2024,Dodge,Hornet,Hornet PHEV AWD
2024,Ferrari,812 Competizione,812 Competizione
2024,Ferrari,812 Competizione,812 Competizione A
2024,Ferrari,Daytona SP3,Daytona SP3
2024,Ferrari,Purosangue,Purosangue
2024,Ferrari,Roma,Roma
2024,Ferrari,Roma,Roma Spider
2024,Ferrari,SF90 Spider,SF90 Spider
2024,Ferrari,SF90 Stradale,SF90 Stradale
2024,Fiat,500e,500e
2024,Fiat,500e,500e All Season
2024,Fisker,Ocean,Ocean Sport 20in
2024,Fisker,Ocean,Ocean Sport 22in
2024,Ford,Bronco,Bronco 4WD
2024,Ford,Bronco,Bronco Badlands 4WD
2024,Ford,Bronco,Bronco Black Diamond 4WD
2024,Ford,Bronco,Bronco Raptor 4WD
2024,Ford,Bronco,Bronco Sasquatch 4WD
2024,Ford,Bronco Sport,Bronco Sport 4WD
2024,Ford,Edge,Edge AWD
2024,Ford,Escape,Escape AWD
2024,Ford,Escape,Escape AWD HEV
2024,Ford,Escape,Escape FWD
2024,Ford,Escape,Escape FWD HEV
2024,Ford,Expedition,Expedition 2WD
2024,Ford,Expedition,Expedition 4WD
2024,Ford,Expedition,Expedition Timberline AWD
2024,Ford,Explorer,Explorer AWD
2024,Ford,Explorer,Explorer FFV AWD
2024,Ford,Explorer,Explorer RWD
2024,Ford,Explorer,Explorer Timberline AWD
2024,Ford,F-150 Lightning,F-150 Lightning 4WD
2024,Ford,F-150 Lightning,F-150 Lightning 4WD Extended Range
2024,Ford,F-150 Lightning,F-150 Lightning Platinum 4WD
2024,Ford,F-150 Lightning,F-150 Lightning PRO 4WD Extended Range
2024,Ford,F150,F150 Pickup 2WD
2024,Ford,F150,F150 Pickup 4WD
2024,Ford,F150,F150 Pickup 4WD HEV
2024,Ford,F150,F150 Pickup Tremor 4WD
2024,Ford,F150,F150 RAPTOR 4WD
2024,Ford,F150,F150 RAPTOR R 4WD
2024,Ford,Maverick,Maverick AWD
2024,Ford,Maverick,Maverick FWD
2024,Ford,Maverick,Maverick HEV FWD
2024,Ford,Maverick,Maverick Tremor AWD
2024,Ford,Mustang,Mustang
2024,Ford,Mustang,Mustang Dark Horse
2024,Ford,Mustang,Mustang Performance Package
2024,Ford,Mustang Mach-E,Mustang Mach-E AWD
2024,Ford,Mustang Mach-E,Mustang Mach-E AWD Extended
2024,Ford,Mustang Mach-E,Mustang Mach-E GT
2024,Ford,Mustang Mach-E,Mustang Mach-E Rally
2024,Ford,Mustang Mach-E,Mustang Mach-E RWD
2024,Ford,Mustang Mach-E,Mustang Mach-E RWD Extended
2024,Ford,Ranger,Ranger 2WD
2024,Ford,Ranger,Ranger 4WD
2024,Ford,Ranger,Ranger RAPTOR 4WD
2024,Genesis,G70,G70 AWD
2024,Genesis,G70,G70 RWD
2024,Genesis,G80,Electrified G80
2024,Genesis,G80,G80 AWD
2024,Genesis,G90,G90 AWD
2024,Genesis,G90,G90 MHEV
2024,Genesis,GV60,GV60 Advanced (19 inch Wheels)
2024,Genesis,GV60,GV60 Advanced (20 inch Wheels)
2024,Genesis,GV60,GV60 PERFORMANCE
2024,Genesis,GV60,GV60 Standard
2024,Genesis,GV70,Electrified GV70
2024,Genesis,GV70,GV70 AWD
2024,Genesis,GV80,GV80 AWD
2024,GMC,Acadia,Acadia AWD
2024,GMC,Acadia,Acadia FWD
2024,GMC,Canyon,Canyon 2WD
2024,GMC,Canyon,Canyon 4WD
2024,GMC,Canyon,Canyon AT4X 4WD
2024,GMC,Canyon,Canyon AT4X AEV 4WD
2024,GMC,Canyon,Canyon Mud Terrain Tires 4WD
2024,GMC,Hummer EV,Hummer EV Pickup
2024,GMC,Hummer EV,Hummer EV Pickup 2M20
2024,GMC,Hummer EV,Hummer EV Pickup MT Tires
2024,GMC,Hummer EV,Hummer EV Pickup MT Tires 2M20
2024,GMC,Hummer EV,Hummer EV SUV
2024,GMC,Hummer EV,Hummer EV SUV 2M20
2024,GMC,Hummer EV,Hummer EV SUV MT Tires
2024,GMC,Hummer EV,Hummer EV SUV MT Tires 2M20
2024,GMC,Sierra,Sierra 2WD
2024,GMC,Sierra,Sierra 4WD
2024,GMC,Sierra,Sierra 4WD AT4X
2024,GMC,Sierra,Sierra Cab Chassis 2WD
2024,GMC,Sierra,Sierra Cab Chassis 4WD
2024,GMC,Sierra,Sierra Mud Terrain Tires 4WD
2024,GMC,Terrain,Terrain AWD
2024,GMC,Terrain,Terrain FWD
2024,GMC,Yukon,Yukon 2WD
2024,GMC,Yukon,Yukon 4WD
2024,GMC,Yukon,Yukon XL 2WD
2024,GMC,Yukon,Yukon XL 4WD
2024,Honda,Accord,Accord
2024,Honda,Accord,Accord Hybrid
2024,Honda,Accord,Accord Hybrid Sport/Touring
2024,Honda,Civic,Civic 4Dr
2024,Honda,Civic,Civic 5Dr
2024,Honda,CR-V,CR-V AWD
2024,Honda,CR-V,CR-V FWD
2024,Honda,HR-V,HR-V AWD
2024,Honda,HR-V,HR-V FWD
2024,Honda,Odyssey,Odyssey
2024,Honda,Passport,Passport AWD
2024,Honda,Pilot,Pilot AWD
2024,Honda,Pilot,Pilot AWD Touring/Elite/Black
2024,Honda,Pilot,Pilot AWD TrailSport
2024,Honda,Pilot,Pilot FWD
2024,Honda,Prologue,Prologue AWD Elite
2024,Honda,Prologue,Prologue AWD Touring
2024,Honda,Prologue,Prologue FWD
2024,Honda,Ridgeline,Ridgeline AWD
2024,Honda,Ridgeline,Ridgeline AWD TrailSport
2024,Hyundai,Elantra,Elantra
2024,Hyundai,Elantra,Elantra Hybrid
2024,Hyundai,Elantra,Elantra Hybrid Blue
2024,Hyundai,Elantra,Elantra N
2024,Hyundai,Ioniq 5,Ioniq 5 Long range AWD
2024,Hyundai,Ioniq 5,Ioniq 5 Long range RWD
2024,Hyundai,Ioniq 5,Ioniq 5 Standard range RWD
2024,Hyundai,Ioniq 6,Ioniq 6 Long range AWD (18 inch Wheels)
2024,Hyundai,Ioniq 6,Ioniq 6 Long range AWD (20 inch Wheels)
2024,Hyundai,Ioniq 6,Ioniq 6 Long range RWD (18 inch Wheels)
2024,Hyundai,Ioniq 6,Ioniq 6 Long range RWD (20 inch Wheels)
2024,Hyundai,Ioniq 6,Ioniq 6 Standard Range RWD
2024,Hyundai,Kona,Kona AWD
2024,Hyundai,Kona,Kona Electric Long Range
2024,Hyundai,Kona,Kona Electric Standard Range
2024,Hyundai,Kona,Kona FWD
2024,Hyundai,Nexo,Nexo
2024,Hyundai,Nexo,Nexo Blue
2024,Hyundai,Palisade,Palisade AWD
2024,Hyundai,Palisade,Palisade FWD
2024,Hyundai,Santa Cruz,Santa Cruz AWD
2024,Hyundai,Santa Cruz,Santa Cruz FWD
2024,Hyundai,Santa Fe,Santa Fe AWD
2024,Hyundai,Santa Fe,Santa Fe AWD XRT
2024,Hyundai,Santa Fe,Santa Fe FWD
2024,Hyundai,Santa Fe,Santa Fe Hybrid AWD
2024,Hyundai,Santa Fe,Santa Fe Hybrid FWD
2024,Hyundai,Sonata,Sonata AWD
2024,Hyundai,Sonata,Sonata FWD
2024,Hyundai,Sonata,Sonata Hybrid
2024,Hyundai,Tucson,Tucson AWD
2024,Hyundai,Tucson,Tucson FWD
2024,Hyundai,Tucson,Tucson Hybrid
2024,Hyundai,Tucson,Tucson Hybrid Blue
2024,Hyundai,Tucson,Tucson Plug-in Hybrid
2024,Hyundai,Venue,Venue
2024,INEOS Automotive,Grenadier,Grenadier
2024,INEOS Automotive,Grenadier,Grenadier Trialmaster Edition
2024,Infiniti,Q50,Q50
2024,Infiniti,Q50,Q50 AWD
2024,Infiniti,Q50,Q50 Red Sport
2024,Infiniti,Q50,Q50 Red Sport  AWD
2024,Infiniti,QX50,QX50
2024,Infiniti,QX50,QX50 AWD
2024,Infiniti,QX55,QX55 AWD
2024,Infiniti,QX60,QX60 AWD
2024,Infiniti,QX60,QX60 FWD
2024,Infiniti,QX80,QX80 2WD
2024,Infiniti,QX80,QX80 4WD
2024,Jaguar,E-Pace,E-Pace
2024,Jaguar,F-Pace,F-Pace
2024,Jaguar,F-Pace,F-Pace P400 MHEV
2024,Jaguar,F-Pace,F-Pace SVR
2024,Jaguar,F-Type,F-Type P450 AWD R-Dynamic Convertible
2024,Jaguar,F-Type,F-Type P450 AWD R-Dynamic Coupe
2024,Jaguar,F-Type,F-Type P450 RWD Convertible
2024,Jaguar,F-Type,F-Type P450 RWD Coupe
2024,Jaguar,F-Type,F-Type R AWD Convertible
2024,Jaguar,F-Type,F-Type R AWD Coupe
2024,Jaguar,I-Pace,I-Pace EV400 (20 inch tires)
2024,Jaguar,I-Pace,I-Pace EV400 (22 inch tires)
2024,Jaguar,XF,XF P250
2024,Jaguar,XF,XF P300 AWD
2024,Jeep,Compass,Compass 4WD
2024,Jeep,Gladiator,Gladiator 4WD
2024,Jeep,Grand Cherokee,Grand Cherokee 2WD
2024,Jeep,Grand Cherokee,Grand Cherokee 4WD
2024,Jeep,Grand Cherokee,Grand Cherokee 4xe
2024,Jeep,Grand Cherokee,Grand Cherokee L 2WD
2024,Jeep,Grand Cherokee,Grand Cherokee L 4WD
2024,Jeep,Grand Wagoneer,Grand Wagoneer 4WD
2024,Jeep,Grand Wagoneer,Grand Wagoneer L 4WD
2024,Jeep,Wagoneer,Wagoneer 2WD
2024,Jeep,Wagoneer,Wagoneer 4WD
2024,Jeep,Wagoneer,Wagoneer L 2WD
2024,Jeep,Wagoneer,Wagoneer L 4WD
2024,Jeep,Wagoneer,Wagoneer S AWD (Falken tire)
2024,Jeep,Wagoneer,Wagoneer S AWD (Pirelli tire)
2024,Jeep,Wrangler,Wrangler 2dr 4WD
2024,Jeep,Wrangler,Wrangler 4dr 4WD
2024,Jeep,Wrangler,Wrangler 4dr 4xe
2024,Jeep,Wrangler,Wrangler Rubicon 2dr 4WD
2024,Jeep,Wrangler,Wrangler Rubicon 4dr 4WD
2024,Kia,Carnival,Carnival
2024,Kia,EV6,EV6 AWD GT
2024,Kia,EV6,EV6 Long Range AWD (19 inch Wheels)
2024,Kia,EV6,EV6 Long Range AWD (20 inch Wheels)
2024,Kia,EV6,EV6 Long Range RWD
2024,Kia,EV6,EV6 Standard Range RWD
2024,Kia,EV9,EV9 Long Range AWD
2024,Kia,EV9,EV9 Long Range AWD GT-Line
2024,Kia,EV9,EV9 Long Range RWD
2024,Kia,EV9,EV9 Standard Range RWD
2024,Kia,Forte,Forte
2024,Kia,Forte,Forte FE
2024,Kia,K5,K5
2024,Kia,K5,K5 AWD
2024,Kia,Niro,Niro
2024,Kia,Niro,Niro Electric
2024,Kia,Niro,Niro FE
2024,Kia,Seltos,Seltos AWD
2024,Kia,Seltos,Seltos FWD
2024,Kia,Sorento,Sorento AWD
2024,Kia,Sorento,Sorento FWD
2024,Kia,Sorento,Sorento Hybrid AWD
2024,Kia,Sorento,Sorento Hybrid FWD
2024,Kia,Sorento,Sorento Plug-in Hybrid
2024,Kia,Soul,Soul
2024,Kia,Soul,Soul Eco dynamics
2024,Kia,Sportage,Sportage AWD
2024,Kia,Sportage,Sportage FWD
2024,Kia,Sportage,Sportage Hybrid AWD
2024,Kia,Sportage,Sportage Hybrid FWD
2024,Kia,Sportage,Sportage Plug-in Hybrid
2024,Kia,Sportage,Sportage X-pro
2024,Kia,Telluride,Telluride AWD
2024,Kia,Telluride,Telluride FWD
2024,Lamborghini,Huracan,Huracan Coupe 2WD
2024,Lamborghini,Huracan,Huracan Spyder
2024,Lamborghini,Huracan,Huracan Sterrato
2024,Lamborghini,Revuelto,Revuelto
2024,Lamborghini,Urus,Urus Performante
2024,Lamborghini,Urus,Urus S
2024,Land Rover,Defender,Defender 110
2024,Land Rover,Defender,Defender 110 MHEV
2024,Land Rover,Defender,Defender 130 Outbound
2024,Land Rover,Defender,Defender 130 P300 MHEV
2024,Land Rover,Defender,Defender 130 P400 MHEV
2024,Land Rover,Defender,Defender 90
2024,Land Rover,Defender,Defender 90 MHEV
2024,Land Rover,Discovery,Discovery
2024,Land Rover,Discovery,Discovery MHEV
2024,Land Rover,Discovery,Discovery Sport
2024,Land Rover,Range Rover,Range Rover Evoque
2024,Land Rover,Range Rover,Range Rover LWB MHEV
2024,Land Rover,Range Rover,Range Rover MHEV
2024,Land Rover,Range Rover,Range Rover P360 LWB MHEV
2024,Land Rover,Range Rover,Range Rover P360 MHEV
2024,Land Rover,Range Rover,Range Rover P400 LWB MHEV
2024,Land Rover,Range Rover,Range Rover P400 MHEV
2024,Land Rover,Range Rover,Range Rover Sport MHEV
2024,Land Rover,Range Rover,Range Rover Sport P360 MHEV
2024,Land Rover,Range Rover,Range Rover Sport P400 MHEV
2024,Land Rover,Range Rover,Range Rover Sport SVR MHEV
2024,Land Rover,Range Rover,Range Rover SV LWB MHEV
2024,Land Rover,Range Rover,Range Rover SV MHEV
2024,Land Rover,Range Rover,Range Rover Velar
2024,Land Rover,Range Rover,Range Rover Velar P340 MHEV
2024,Land Rover,Range Rover,Range Rover Velar P400 MHEV
2024,Lexus,ES,ES 250 AWD
2024,Lexus,ES,ES 300h
2024,Lexus,ES,ES 350
2024,Lexus,ES,ES 350 F Sport
2024,Lexus,GX,GX 550
2024,Lexus,IS,IS 300
2024,Lexus,IS,IS 300 AWD
2024,Lexus,IS,IS 350
2024,Lexus,IS,IS 350 AWD
2024,Lexus,IS,IS 500
2024,Lexus,LC,LC 500
2024,Lexus,LC,LC 500 Convertible
2024,Lexus,LC,LC 500h
2024,Lexus,LS,LS 500
2024,Lexus,LS,LS 500 AWD
2024,Lexus,LS,LS 500h AWD
2024,Lexus,LX,LX 600
2024,Lexus,NX,NX 250
2024,Lexus,NX,NX 250 AWD
2024,Lexus,NX,NX 350 AWD
2024,Lexus,NX,NX 350 AWD F Sport
2024,Lexus,NX,NX 350h AWD
2024,Lexus,NX,NX 450h Plus AWD
2024,Lexus,RC,RC 300
2024,Lexus,RC,RC 300 AWD
2024,Lexus,RC,RC 350
2024,Lexus,RC,RC 350 AWD
2024,Lexus,RC,RC F
2024,Lexus,RX,RX 350
2024,Lexus,RX,RX 350 AWD
2024,Lexus,RX,RX 350h AWD
2024,Lexus,RX,RX 500h AWD
2024,Lexus,RZ,RZ 300e (18 inch wheels)
2024,Lexus,RZ,RZ 300e (20 inch wheels)
2024,Lexus,RZ,RZ 450e AWD (18 inch wheels)
2024,Lexus,RZ,RZ 450e AWD (20 inch wheels)
2024,Lexus,TX,TX 350
2024,Lexus,TX,TX 350 AWD
2024,Lexus,TX,TX 500h AWD
2024,Lexus,UX,UX 250h
2024,Lexus,UX,UX 250h AWD
2024,Lincoln,Aviator,Aviator AWD
2024,Lincoln,Aviator,Aviator RWD
2024,Lincoln,Corsair,Corsair AWD
2024,Lincoln,Corsair,Corsair FWD
2024,Lincoln,Nautilus,Nautilus AWD
2024,Lincoln,Nautilus,Nautilus HEV AWD
2024,Lincoln,Navigator,Navigator 4WD
2024,Lotus,Emira,Emira
2024,Lucid,Air,Air G Touring XR AWD with 20 inch wheels
2024,Lucid,Air,Air G Touring XR AWD with 21 inch wheels
2024,Lucid,Air,Air G Touring XR AWD with19 inch wheels
