year,make,model,trim
1999,Acura,CL,2.3CL/3.0CL
1999,Acura,Integra,Integra
1999,Acura,NSX,NSX
1999,Acura,RL,3.5RL
1999,Acura,SLX,SLX
1999,Acura,TL,3.2TL
1999,Audi,A4,A4
1999,Audi,A4,A4 Avant quattro
1999,Audi,A4,A4 quattro
1999,Audi,A6,A6
1999,Audi,A6,A6 Avant quattro
1999,Audi,A6,A6 quattro
1999,Audi,A8,A8
1999,Audi,A8,A8 quattro
1999,Bentley,Arnage,Arnage
1999,Bentley,Azure,Azure
1999,Bentley,Brooklands,Brooklands R Limo
1999,Bentley,Continental,Continental R
1999,Bentley,Continental,Continental SC
1999,Bentley,Continental,Continental T
1999,Bentley,Turbo RT,Turbo RT
1999,BMW,3 Series,318ti
1999,BMW,3 Series,323i
1999,BMW,3 Series,323i Convertible
1999,BMW,3 Series,323is
1999,BMW,3 Series,328i
1999,BMW,3 Series,328i Convertible
1999,BMW,3 Series,328is
1999,BMW,5 Series,528i
1999,BMW,5 Series,528i Touring
1999,BMW,5 Series,540i
1999,BMW,5 Series,540i Touring
1999,BMW,7 Series,740i
1999,BMW,7 Series,740il
1999,BMW,7 Series,750il
1999,BMW,M,M Coupe
1999,BMW,M,M Roadster
1999,BMW,M,M3
1999,BMW,M,M3 Convertible
1999,BMW,Z3,Z3 Coupe
1999,BMW,Z3,Z3 Roadster
1999,Buick,Century,Century
1999,Buick,LeSabre,LeSabre
1999,Buick,Park Avenue,Park Avenue
1999,Buick,Regal,Regal
1999,Buick,Riviera,Riviera
1999,Cadillac,Catera,Catera
1999,Cadillac,DeVille,DeVille
1999,Cadillac,Eldorado,Eldorado
1999,Cadillac,Escalade,Escalade 4WD
1999,Cadillac,Funeral Coach/Hearse,Funeral Coach/Hearse
1999,Cadillac,Limousine,Limousine
1999,Cadillac,Seville,Seville
1999,Chevrolet,Astro Cargo,Astro 2WD (cargo)
1999,Chevrolet,Astro Cargo,Astro AWD (cargo)
1999,Chevrolet,Astro Passenger,Astro 2WD (passenger)
1999,Chevrolet,Astro Passenger,Astro AWD (passenger)
1999,Chevrolet,Blazer,Blazer 2WD
1999,Chevrolet,Blazer,Blazer 4WD
1999,Chevrolet,C1500 Pickup,C1500 Pickup 2WD
1999,Chevrolet,Camaro,Camaro
1999,Chevrolet,Cavalier,Cavalier
1999,Chevrolet,Corvette,Corvette
1999,Chevrolet,Express Passenger,Express 1500/2500 2WD
1999,Chevrolet,K1500 Pickup,K1500 Pickup 4WD
1999,Chevrolet,Lumina/Monte Carlo,Lumina/Monte Carlo
1999,Chevrolet,Malibu,Malibu
1999,Chevrolet,Metro,Metro
1999,Chevrolet,Prizm,Prizm
1999,Chevrolet,S10 Pickup,S10 Pickup 2WD
1999,Chevrolet,S10 Pickup,S10 Pickup 4WD
1999,Chevrolet,Silverado,Silverado 1500 2WD
1999,Chevrolet,Silverado,Silverado 1500 4WD
1999,Chevrolet,Silverado,Silverado 2500 2WD
1999,Chevrolet,Suburban,Suburban 1500 2WD
1999,Chevrolet,Tahoe,Tahoe 1500 2WD
1999,Chevrolet,Tahoe,Tahoe 1500 4WD
1999,Chevrolet,Tracker,Tracker 2WD Convertible
1999,Chevrolet,Tracker,Tracker 2WD Hardtop
1999,Chevrolet,Tracker,Tracker 4WD Convertible
1999,Chevrolet,Tracker,Tracker 4WD Hardtop
1999,Chevrolet,Van 1500/2500,Van 1500/2500 2WD
1999,Chevrolet,Venture,Venture FWD
1999,Chrysler,300,300 M
1999,Chrysler,Cirrus,Cirrus
1999,Chrysler,Concorde,Concorde
1999,Chrysler,LHS,LHS
1999,Chrysler,Sebring,Sebring
1999,Chrysler,Sebring,Sebring Convertible
1999,Chrysler,Town and Country,Town and Country 2WD
1999,Chrysler,Town and Country,Town and Country AWD
1999,Daewoo,Lanos,Lanos
1999,Daewoo,Leganza,Leganza
1999,Daewoo,Nubira,Nubira
1999,Daewoo,Nubira,Nubira Station Wagon
1999,Dodge,Avenger,Avenger
1999,Dodge,B1500 Van,B1500 Van 2WD
1999,Dodge,B1500 Wagon,B1500 Wagon 2WD
1999,Dodge,B2500 Van,B2500 Van 2WD
1999,Dodge,B2500 Wagon,B2500 Wagon 2WD
1999,Dodge,Caravan/Grand Caravan,Caravan/Grand Caravan 2WD
1999,Dodge,Caravan/Grand Caravan,Caravan/Grand Caravan AWD
1999,Dodge,Dakota Pickup,Dakota Pickup 2WD
