year,make,model,trim
1987,Acura,Integra,Integra
1987,Acura,Legend,Legend
1987,Alfa Romeo,GTV,GTV
1987,Alfa Romeo,Milano,Milano
1987,Alfa Romeo,Spider,Spider
1987,American Motors Corporation,Eagle,Eagle 4WD
1987,ASC Incorporated,GNX,GNX
1987,Aston Martin,Lagonda,Lagonda
1987,Aston Martin,Saloon/Vantage/Volante,Saloon/Vantage/Volante
1987,Audi,4000,4000
1987,Audi,4000,4000 CS quattro
1987,Audi,5000,5000 CS quattro
1987,Audi,5000,5000 CS quattro Wagon
1987,Audi,5000,5000 CS Turbo
1987,Audi,5000,5000 S
1987,Audi,5000,5000 S quattro
1987,Audi,5000,5000S Wagon
1987,Audi,Coupe GT,Coupe GT
1987,Autokraft Limited,A.C.Mkiv,A.C.Mkiv
1987,Bertone,X1/9,X1/9
1987,Bitter Gmbh and Co. Kg,Bitter SC,Bitter SC
1987,BMW,3 Series,3 Series
1987,BMW,5 Series,5 Series
1987,BMW,6 Series,6 Series
1987,BMW,7 Series,7 Series
1987,Buick,Century,Century
1987,Buick,Century Wagon,Century Wagon
1987,Buick,Electra/Park Avenue,Electra/Park Avenue
1987,Buick,LeSabre,LeSabre
1987,Buick,LeSabre/Electra Wagon,LeSabre/Electra Wagon
1987,Buick,Regal,Regal
1987,Buick,Riviera,Riviera
1987,Buick,Skyhawk,Skyhawk
1987,Buick,Skyhawk,Skyhawk Wagon
1987,Buick,Somerset/Skylark,Somerset/Skylark
1987,Cadillac,Allante,Allante
1987,Cadillac,Brougham,Brougham
1987,Cadillac,Cimarron,Cimarron
1987,Cadillac,Eldorado,Eldorado
1987,Cadillac,Fleetwood/DeVille,Fleetwood/DeVille
1987,Cadillac,Limousine,Limousine
1987,Cadillac,Seville,Seville
1987,CCC Engineering,Duntov GT,Duntov GT
1987,Chevrolet,Astro Cargo,Astro 2WD (cargo)
1987,Chevrolet,Astro Passenger,Astro 2WD (passenger)
1987,Chevrolet,Beretta,Beretta
1987,Chevrolet,Blazer,S10 Blazer 2WD
1987,Chevrolet,Blazer,T10 (S10) Blazer 4WD
1987,Chevrolet,Blazer,V10 (K10) Blazer 4WD
1987,Chevrolet,Camaro,Camaro
1987,Chevrolet,Caprice,Caprice
1987,Chevrolet,Caprice,Caprice Wagon
1987,Chevrolet,Cavalier,Cavalier
1987,Chevrolet,Cavalier,Cavalier Convertible
1987,Chevrolet,Cavalier,Cavalier Wagon
1987,Chevrolet,Celebrity,Celebrity
1987,Chevrolet,Celebrity,Celebrity Wagon
1987,Chevrolet,Chevette,Chevette CS
1987,Chevrolet,Corsica,Corsica
1987,Chevrolet,Corvette,Corvette
1987,Chevrolet,Corvette,Corvette Convertible
1987,Chevrolet,El Camino Pickup,El Camino Pickup 2WD
1987,Chevrolet,G10/20 Van,G10/20 Sport Van 2WD
1987,Chevrolet,G10/20 Van,G10/20 Van 2WD
1987,Chevrolet,G30 Van,G30 Van 2WD
1987,Chevrolet,Monte Carlo,Monte Carlo
1987,Chevrolet,Nova,Nova
1987,Chevrolet,R10 Pickup,R10 Pickup 2WD
1987,Chevrolet,R20 (C20) Pickup,R20 (C20) Pickup 2WD
1987,Chevrolet,S10 Cab Chassis,S10 Cab Chassis 2WD
1987,Chevrolet,S10 Pickup,S10 Pickup 2WD
1987,Chevrolet,Spectrum,Spectrum
1987,Chevrolet,Spectrum,Spectrum Turbo
1987,Chevrolet,Sport Van,G30 Sport Van 2WD
1987,Chevrolet,Sprint,Sprint
1987,Chevrolet,Sprint,Sprint ER
1987,Chevrolet,Sprint,Turbo Sprint
1987,Chevrolet,Suburban,R10 Suburban 2WD
1987,Chevrolet,Suburban,V10 (K10) Suburban 4WD
1987,Chevrolet,T10 (S10) Pickup,T10 (S10) Pickup 4WD
1987,Chevrolet,V10 (K10) Pickup,V10 (K10) Pickup 4WD
1987,Chevrolet,V20 Pickup,V20 Pickup 4WD
1987,Chrysler,Conquest,Conquest
1987,Chrysler,Laser/Daytona,Laser/Daytona
1987,Chrysler,LeBaron,LeBaron
1987,Chrysler,LeBaron,LeBaron Convertible
1987,Chrysler,LeBaron,LeBaron GTS
1987,Chrysler,New Yorker,New Yorker
1987,Chrysler,Newport/Fifth Avenue,Newport/Fifth Avenue
1987,Chrysler,Town and Country,Town and Country Wagon
1987,CX Automotive,CX,CX 25Tri
1987,Dodge,600,600
1987,Dodge,Aries,Aries
1987,Dodge,Aries,Aries Wagon
1987,Dodge,B150/B250 Van,B150/B250 Van 2WD
1987,Dodge,B150/B250 Wagon,B150/B250 Wagon 2WD
1987,Dodge,B350 Van,B350 Van 2WD
1987,Dodge,B350 Wagon,B350 Wagon 2WD
1987,Dodge,Caravan/Grand Caravan/Ram Van,Caravan/Grand Caravan/Ram Van 2WD
1987,Dodge,Charger,Charger
1987,Dodge,Charger,Charger GLH-S
1987,Dodge,Colt,Colt
1987,Dodge,Colt,Colt Vista
1987,Dodge,Colt,Colt Vista 4WD
1987,Dodge,D100/D150 Pickup,D100/D150 Pickup 2WD
1987,Dodge,D250 Cab Chassis,D250 Cab Chassis 2WD
1987,Dodge,D250 Pickup,D250 Pickup 2WD
1987,Dodge,Dakota Cab Chassis,Dakota Cab Chassis 2WD
1987,Dodge,Dakota Pickup,Dakota Pickup 2WD
1987,Dodge,Dakota Pickup,Dakota Pickup 4WD
1987,Dodge,Daytona,Daytona
1987,Dodge,Diplomat,Diplomat
1987,Dodge,Lancer,Lancer
1987,Dodge,Lancer,Lancer Convertible
1987,Dodge,Omni,Omni
1987,Dodge,Power Ram 50 Pickup,Power Ram50 4WD
1987,Dodge,Raider,Raider
1987,Dodge,Ram 50 Pickup,Ram 50 Pickup 2WD
1987,Dodge,Ramcharger,AD100/AD150 Ramcharger 2WD
1987,Dodge,Ramcharger,AW100/AW150 Ramcharger 4WD
1987,Dodge,Shadow,Shadow
1987,Dodge,W100/W150 Pickup,W100/W150 Pickup 4WD
1987,Dodge,W250 Pickup,W250 Pickup 4WD
1987,Excalibur Autos,Phaeton,Phaeton
1987,Ferrari,3.2 Mondial/Cabriolet,3.2 Mondial/Cabriolet
1987,Ferrari,328 GTS/GTB,328 GTS/GTB
1987,Ferrari,Testarossa,Testarossa
1987,Ford,Aerostar Van,Aerostar Van
1987,Ford,Aerostar Wagon,Aerostar Wagon
1987,Ford,Bronco,Bronco 4WD
1987,Ford,Bronco II,Bronco II 2WD
1987,Ford,Bronco II,Bronco II 4WD
1987,Ford,Courier,Courier
1987,Ford,Courier,Courier Pickup 4WD
1987,Ford,E150 Club Wagon,E150 Club Wagon
1987,Ford,E150 Econoline,E150 Econoline 2WD
1987,Ford,E250 Econoline,E250 Econoline 2WD
1987,Ford,Escort,Escort
1987,Ford,Escort,Escort Wagon
1987,Ford,EXP,EXP
1987,Ford,F150,F150 Pickup 2WD
1987,Ford,F150,F150 Pickup 4WD
1987,Ford,F250,F250 Pickup 2WD
1987,Ford,F250,F250 Pickup 4WD
1987,Ford,Laser,Laser
1987,Ford,LTD Crown Victoria,LTD Crown Victoria
1987,Ford,LTD Crown Victoria,LTD Crown Victoria Wagon
1987,Ford,Mustang,Mustang
1987,Ford,Ranger,Ranger Pickup 2WD
1987,Ford,Ranger,Ranger Pickup 4WD
1987,Ford,Taurus,Taurus
1987,Ford,Taurus,Taurus Wagon
1987,Ford,Taurus,Taurus Wagon 3.0 A/C
1987,Ford,Tempo,Tempo
1987,Ford,Tempo,Tempo AWD
1987,Ford,Thunderbird,Thunderbird
1987,GMC,Caballero Pickup,Caballero Pickup 2WD
1987,GMC,Jimmy,S15 Jimmy 2WD
1987,GMC,Jimmy,T15 (S15) Jimmy 4WD
1987,GMC,Jimmy,V15 Jimmy 4WD
1987,GMC,Pickup,R15 Pickup 2WD
1987,GMC,Pickup,R25 Pickup 2WD
1987,GMC,Pickup,T15 (S15) Pickup 4WD
1987,GMC,Pickup,V15 Pickup 4WD
1987,GMC,Pickup,V25 Pickup 4WD
1987,GMC,Rally,G15/25 Rally 2WD
1987,GMC,Rally,G35 Rally 2WD
1987,GMC,S15 Cab Chassis,S15 Cab Chassis 2WD
1987,GMC,S15 Pickup,S15 Pickup 2WD
1987,GMC,Safari,Safari 2WD (cargo)
1987,GMC,Safari,Safari 2WD (passenger)
1987,GMC,Suburban,R15 Suburban 2WD
1987,GMC,Suburban,V15 Suburban 4WD
1987,GMC,Vandura,G15/25 Vandura 2WD
1987,GMC,Vandura,G35 Vandura 2WD
1987,Honda,Accord,Accord
1987,Honda,Civic,Civic
1987,Honda,Civic,Civic CRX
1987,Honda,Civic,Civic CRX HF
1987,Honda,Civic,Civic Wagon
1987,Honda,Civic,Civic Wagon 4WD
1987,Honda,Prelude,Prelude
1987,Hyundai,Excel,Excel
1987,Isuzu,I-Mark,I-Mark
1987,Isuzu,Impulse,Impulse
1987,Isuzu,Pickup,Pickup 2WD
1987,Isuzu,Pickup,Pickup 4WD
1987,Isuzu,Trooper,Trooper
1987,Jaguar,XJ,XJ6
1987,Jaguar,XJS,XJ-SC
1987,Jaguar,XJS,XJS
1987,Jeep,Cherokee,Cherokee 2WD
1987,Jeep,Cherokee/Wagoneer,Cherokee/Wagoneer 4WD
1987,Jeep,Comanche,Comanche 2WD
1987,Jeep,Comanche,Comanche 4WD
1987,Jeep,Grand Wagoneer,Grand Wagoneer 4WD
1987,Jeep,J-10 Pickup,J-10 Pickup Truck 4WD
1987,Jeep,J-20 Pickup,J-20 Pickup Truck 4WD
1987,Jeep,Wrangler,Wrangler 4WD
1987,Lamborghini,Countach,Countach
1987,Land Rover,Range Rover,Range Rover
1987,Lincoln,Continental,Continental
1987,Lincoln,Mark VII,Mark VII
1987,Lincoln,Town Car,Town Car
1987,Lotus,Esprit,Esprit Turbo HC PI
1987,Maserati,Biturbo,Biturbo
1987,Maserati,Biturbo,Biturbo 425
1987,Maserati,Biturbo Spyder,Biturbo Spyder
1987,Mazda,323,323
1987,Mazda,323,323 Wagon
1987,Mazda,626,626
1987,Mazda,B Pickup,B2000/B2200/B2600
1987,Mazda,B Pickup,B2600 4x4
1987,Mazda,RX-7,RX-7
1987,Mcevoy Motors,240 DL/240 GL Sedan,240 DL/240 GL Sedan
1987,Mcevoy Motors,240 DL/240 GL Wagon,240 DL/240 GL Wagon
1987,Mcevoy Motors,740 GLE Sedan,740 GLE Sedan
1987,Mcevoy Motors,740 GLE Wagon,740 GLE Wagon
1987,Mercedes-Benz,190,190D 2.5
1987,Mercedes-Benz,190,190D 2.5 Turbo
1987,Mercedes-Benz,190,190E 2.3
1987,Mercedes-Benz,190,190E 2.3-16
1987,Mercedes-Benz,190,190E 2.6
1987,Mercedes-Benz,260,260E
1987,Mercedes-Benz,300,300D
1987,Mercedes-Benz,300,300E
1987,Mercedes-Benz,300,300SDL
1987,Mercedes-Benz,300,300TD
1987,Mercedes-Benz,420,420SEL
1987,Mercedes-Benz,560,560SEC
1987,Mercedes-Benz,560,560SEL
1987,Mercedes-Benz,560,560SL
1987,Mercury,Cougar,Cougar
1987,Mercury,Grand Marquis,Grand Marquis
1987,Mercury,Grand Marquis,Grand Marquis Wagon
1987,Mercury,Lynx,Lynx
1987,Mercury,Lynx,Lynx Wagon
1987,Mercury,Sable,Sable
1987,Mercury,Sable,Sable Wagon
1987,Mercury,Sable,Sable Wagon 3.0 A/C
1987,Mercury,Topaz,Topaz
1987,Mercury,Topaz,Topaz AWD
1987,Merkur,XR4Ti,XR4Ti
1987,Mitsubishi,Cordia,Cordia
1987,Mitsubishi,Galant,Galant
1987,Mitsubishi,Mirage,Mirage
1987,Mitsubishi,Montero,Montero
1987,Mitsubishi,Precis,Precis
1987,Mitsubishi,Space Wagon,Space Wagon
1987,Mitsubishi,Starion,Starion
1987,Mitsubishi,Tredia,Tredia
1987,Mitsubishi,Truck,Truck 2WD
1987,Mitsubishi,Truck,Truck 4WD
1987,Mitsubishi,Van,Van
1987,Mitsubishi,Wagon,Wagon
1987,Nissan,200SX,200SX
1987,Nissan,300ZX,300ZX
1987,Nissan,300ZX,300ZX 2x2
1987,Nissan,Maxima,Maxima
1987,Nissan,Maxima,Maxima Wagon
1987,Nissan,Pathfinder,Pathfinder 4WD
1987,Nissan,Pulsar NX,Pulsar NX
1987,Nissan,Sentra,Sentra
1987,Nissan,Sentra,Sentra Coupe
1987,Nissan,Sentra,Sentra Honeybee
1987,Nissan,Sentra,Sentra Wagon
1987,Nissan,Sentra,Sentra Wagon 4WD
1987,Nissan,Stanza,Stanza
1987,Nissan,Stanza,Stanza Wagon 2WD
1987,Nissan,Stanza,Stanza Wagon 4WD
1987,Nissan,Truck,Truck 2WD
1987,Nissan,Truck,Truck 4WD
1987,Nissan,Truck,Truck Cab Chassis 2WD
1987,Nissan,Van,Van (passenger)
1987,Nissan,Van,Van(cargo)
1987,Oldsmobile,Calais,Calais
1987,Oldsmobile,Custom Cruiser,Custom Cruiser
1987,Oldsmobile,Cutlass Ciera,Cutlass Ciera
1987,Oldsmobile,Cutlass Cruiser,Cutlass Cruiser
1987,Oldsmobile,Cutlass Supreme,Cutlass Supreme
1987,Oldsmobile,Delta 88 Royale,Delta 88 Royale
1987,Oldsmobile,Firenza,Firenza
1987,Oldsmobile,Firenza,Firenza Cruiser
1987,Oldsmobile,Ninety-Eight Regency,Ninety-Eight Regency
1987,Oldsmobile,Toronado,Toronado
1987,Peugeot,505,505 Sedan
1987,Peugeot,505,505 Station Wagon
1987,Plymouth,Caravelle,Caravelle
1987,Plymouth,Colt,Colt
1987,Plymouth,Colt,Colt Vista
1987,Plymouth,Colt,Colt Vista 4WD
1987,Plymouth,Gran Fury,Gran Fury
1987,Plymouth,Horizon,Horizon
1987,Plymouth,Reliant,Reliant
1987,Plymouth,Reliant,Reliant Wagon
1987,Plymouth,Sundance,Sundance
1987,Plymouth,Turismo,Turismo
1987,Plymouth,Voyager/Grand Voyager,Voyager/Grand Voyager 2WD
1987,Pontiac,1000,1000
1987,Pontiac,6000,6000
1987,Pontiac,6000,6000 Wagon
1987,Pontiac,Bonneville,Bonneville
1987,Pontiac,Fiero,Fiero
1987,Pontiac,Firebird/Trans Am/Formula,Firebird/Trans Am/Formula
1987,Pontiac,Firefly,Firefly
1987,Pontiac,Firefly,Turbo Firefly
1987,Pontiac,Grand Am,Grand Am
1987,Pontiac,Grand Prix,Grand Prix
1987,Pontiac,Safari,Safari Wagon
1987,Pontiac,Sunbird,Sunbird
1987,Pontiac,Sunbird,Sunbird Convertible
1987,Pontiac,Sunbird,Sunbird Wagon
1987,Pontiac,Sunburst,Sunburst
1987,Porsche,911,911
1987,Porsche,924,924 S
1987,Porsche,928,928 S
1987,Porsche,944,944
1987,Red Shift Ltd.,Delta 204T,Delta 204T
1987,Renault,Alliance/Encore,Alliance
1987,Renault,Alliance/Encore,Alliance Convertible
1987,Renault,GTA,GTA
1987,Renault,GTA,GTA Convertible
1987,Rolls-Royce,Camargue,Camargue
1987,Rolls-Royce,Corniche/Continental,Continental
1987,Rolls-Royce,Corniche/Continental,Corniche II
1987,Rolls-Royce,Eight/Mulsan/Mulsanne,Eight/Mulsan
1987,Rolls-Royce,Silver Spirit/Silver Spur,Silver Spirit/Silver Spur
1987,Rolls-Royce,Silver Spur Limousine,Silver Spur Limousine
1987,Ruf Automobile Gmbh,Ruf,Ruf
1987,Saab,900,900
1987,Saab,900,900 Convertible
1987,Saab,9000,9000
1987,Sterling,825,825
1987,Subaru,Brat,Brat 4WD
1987,Subaru,Hatchback,Hatchback
1987,Subaru,Hatchback,Hatchback 4WD
1987,Subaru,Justy,Justy
1987,Subaru,Sedan,Sedan/3 Door
1987,Subaru,Sedan,Sedan/3 Door 4WD
1987,Subaru,Sedan,Sedan/3Door 4WD Turbo
1987,Subaru,Wagon,Wagon
1987,Subaru,Wagon,Wagon 4WD
1987,Subaru,Wagon,Wagon 4WD Turbo
1987,Subaru,XT,XT
1987,Subaru,XT,XT 4WD
1987,Subaru,XT,XT-DL
1987,Suzuki,Forsa,Forsa
1987,Suzuki,Forsa,Forsa Turbo
1987,Suzuki,Samurai,Samurai Convertible
1987,Suzuki,Samurai,Samurai Hardtop
1987,Toyota,4Runner,4Runner 4WD
1987,Toyota,Cab Chassis,Cab/Chassis 2WD
1987,Toyota,Camry,Camry
